CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Satisfaction Score,Point Earned,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Geography_Germany,Geography_Spain,Gender_Male,CHURN_PREDICT,CHURN_PROB
513,49,5,171601.27,1,1,126223.84,0,3,844,0,1,0,1,0,0,1,0.5427
731,29,5,179539.2,1,0,112010.02,0,5,826,0,0,0,0,0,1,0,0.1927
727,39,5,80615.46,2,0,180962.32,0,3,892,1,0,0,1,0,1,0,0.1778
560,47,1,0.0,1,0,128882.66,1,1,762,0,0,1,0,1,1,1,0.5835
766,27,5,126285.73,1,1,177614.17,1,3,969,0,0,1,1,0,1,0,0.4065
630,23,4,137964.51,1,0,174570.55,0,1,978,0,0,0,1,0,0,0,0.2974
652,41,9,159434.03,1,1,178373.93,0,5,856,1,0,0,1,0,1,0,0.3996
729,40,5,113574.61,2,1,103396.08,0,4,995,0,0,1,1,0,1,0,0.3137
629,33,6,0.0,2,1,59129.72,0,5,632,0,0,1,0,0,0,0,0.0559
667,33,9,124573.33,2,0,683.37,0,3,899,0,1,0,1,0,1,0,0.157
671,31,6,105864.6,2,1,145567.34,0,5,674,1,0,0,1,0,0,0,0.1975
768,47,5,104552.61,1,1,48137.08,1,4,245,0,1,0,1,0,0,1,0.8836
732,35,3,0.0,2,1,90876.95,0,3,518,0,0,1,0,0,0,0,0.0868
546,30,5,0.0,2,0,198543.09,0,4,808,0,0,0,0,0,0,0,0.0518
630,55,2,0.0,1,1,106202.07,1,3,660,0,0,1,0,0,1,1,0.8798
765,46,8,119492.88,2,0,166896.01,1,5,453,1,0,0,1,0,0,1,0.5401
704,33,0,130499.09,2,1,74804.36,0,2,694,0,0,1,0,0,0,0,0.1662
470,48,6,140576.11,1,1,116971.05,0,2,296,0,0,0,0,1,0,1,0.5232
688,34,9,91025.58,2,0,163783.0,0,4,985,0,0,1,1,0,0,0,0.2602
685,33,1,0.0,3,0,70221.13,1,3,797,0,1,0,0,0,0,1,0.6538
567,38,1,125877.65,2,1,107841.77,0,5,511,0,0,0,0,0,0,0,0.2499
720,64,3,45752.78,2,1,79623.28,1,4,608,0,0,1,0,1,1,1,0.6498
609,39,3,121778.71,1,1,138399.67,0,3,985,0,1,0,0,0,1,0,0.2567
521,49,2,127948.57,1,1,182765.14,0,2,596,1,0,0,1,0,0,1,0.824
556,30,7,0.0,2,1,186648.19,0,3,356,1,0,0,0,0,0,0,0.0497
662,30,5,115286.68,2,1,149587.92,0,3,264,1,0,0,1,0,1,0,0.1004
704,41,9,62078.21,2,1,129050.67,0,3,981,0,1,0,1,0,1,0,0.2079
750,38,1,0.0,2,1,47764.99,0,4,740,1,0,0,0,0,0,0,0.18
619,32,4,175406.13,2,1,172792.43,1,1,707,0,0,0,0,1,0,0,0.4012
468,26,1,131643.25,1,1,64436.16,0,1,855,0,1,0,0,1,1,0,0.2053
435,44,3,151739.65,1,1,167461.5,0,4,412,1,0,0,1,0,1,1,0.5825
529,43,6,93616.35,2,0,98348.66,0,5,286,1,0,0,0,0,1,0,0.335
702,60,5,138597.54,2,1,41536.59,1,4,476,1,0,0,1,0,0,1,0.7096
608,41,5,0.0,2,1,72462.25,0,5,445,1,0,0,0,0,0,0,0.1828
576,40,9,0.0,2,1,112465.19,1,5,359,0,0,1,0,0,1,0,0.1774
666,27,1,85225.21,1,0,64511.44,0,4,871,0,0,1,0,0,0,0,0.1539
730,36,8,148749.29,2,1,91830.75,0,3,694,1,0,0,0,0,0,0,0.2254
647,52,7,130013.12,1,1,190806.36,1,4,309,0,0,1,1,0,1,1,0.8987
516,27,1,0.0,1,0,112311.15,0,3,638,0,1,0,0,1,0,0,0.2816
711,81,6,0.0,2,1,72276.24,0,4,774,0,0,1,0,0,0,0,0.1196
736,54,7,111729.47,2,0,84920.49,0,3,421,0,1,0,0,0,1,0,0.4608
768,36,5,180169.44,2,1,17348.56,0,2,760,1,0,0,0,0,0,0,0.2397
427,40,8,0.0,2,1,82870.75,0,5,778,0,0,1,0,1,1,0,0.1271
686,47,6,0.0,1,1,32080.69,1,3,510,0,1,0,0,1,0,1,0.8518
690,42,5,0.0,2,0,120512.08,0,4,915,0,1,0,0,0,0,0,0.1622
647,29,2,0.0,2,1,179032.68,0,1,373,0,0,0,0,1,0,0,0.0691
714,35,3,0.0,2,1,95623.28,0,2,253,0,1,0,0,0,1,0,0.0475
736,36,8,103914.17,1,1,110035.88,1,4,666,1,0,0,1,0,0,1,0.5944
608,34,4,88772.87,1,1,168822.01,0,1,626,1,0,0,0,0,0,0,0.1649
809,39,5,0.0,1,1,77705.75,0,5,754,0,0,0,0,0,0,0,0.4112
745,40,6,131184.67,1,1,49815.62,0,1,966,0,0,0,0,0,0,0,0.4117
781,38,2,117810.79,1,0,65632.33,1,3,399,0,0,1,0,0,1,0,0.2833
527,31,4,0.0,1,1,169361.89,0,4,371,1,0,0,0,0,1,0,0.2443
595,32,0,92466.21,1,1,4721.3,0,2,238,0,1,0,1,0,0,0,0.3485
850,38,2,102741.15,2,0,23974.85,0,4,264,0,0,1,1,0,0,0,0.2023
569,37,9,178755.84,1,1,199929.17,0,5,255,1,0,0,0,0,1,0,0.2577
728,43,7,0.0,2,1,40023.7,0,4,937,0,0,0,0,0,1,0,0.1118
473,32,5,146602.25,2,1,72946.95,0,1,628,0,1,0,1,0,0,0,0.1819
738,29,2,0.0,2,1,170421.13,0,3,252,1,0,0,0,0,1,0,0.0509
659,35,6,0.0,2,1,58879.11,0,1,710,1,0,0,0,0,1,0,0.0369
597,38,6,115702.67,2,1,25059.05,0,4,486,0,0,0,0,1,1,0,0.1859
445,61,2,137655.31,1,0,29909.84,0,3,335,0,1,0,1,0,0,1,0.8044
671,29,3,0.0,2,1,158043.11,0,1,556,0,0,0,0,0,0,0,0.046
656,34,6,59877.33,1,1,14032.62,1,5,248,0,0,1,0,1,0,1,0.5024
658,31,5,100082.14,1,0,49809.88,0,3,967,1,0,0,0,0,1,0,0.1218
698,52,10,107304.39,3,1,28806.32,1,4,352,0,1,0,1,0,1,1,0.9161
655,38,9,0.0,1,0,90490.33,0,5,544,0,1,0,0,1,1,0,0.2433
772,41,10,96032.22,1,1,75825.57,0,3,317,0,0,0,0,1,1,0,0.2225
681,33,10,0.0,1,0,158336.36,0,1,818,0,1,0,0,1,1,0,0.2386
688,29,9,144553.5,2,1,143454.95,0,4,270,0,0,1,1,0,1,0,0.1631
633,40,5,86172.81,2,1,117279.49,0,3,531,0,0,0,1,0,1,0,0.2045
735,73,9,0.0,1,1,114283.33,0,1,393,0,0,1,0,0,1,0,0.3766
521,29,2,87212.8,1,1,994.86,0,1,836,0,1,0,1,0,0,0,0.2936
541,36,5,0.0,2,1,124795.84,0,2,920,0,1,0,0,0,1,0,0.027
612,36,2,130700.92,2,0,77592.8,0,5,351,0,0,0,1,0,0,0,0.2535
562,62,3,0.0,2,1,105986.01,0,2,845,1,0,0,0,0,1,0,0.1414
703,32,6,0.0,2,0,33606.52,0,3,639,0,1,0,0,0,0,0,0.0724
710,23,6,0.0,2,1,134188.11,0,4,416,0,0,1,0,1,1,0,0.0422
731,40,5,171325.98,1,1,159718.27,1,2,964,0,0,1,0,1,0,1,0.5315
703,58,4,92930.92,1,0,85148.78,0,4,243,0,0,0,0,1,1,0,0.4777
618,40,0,0.0,1,1,119059.13,0,5,837,1,0,0,0,0,0,0,0.4908
689,29,1,77556.79,2,1,122998.26,0,2,693,0,0,1,0,0,0,0,0.1109
718,33,7,102874.28,1,0,117841.06,0,5,504,0,0,1,0,0,1,0,0.1667
608,37,5,146093.39,2,0,160593.41,0,3,808,0,0,1,0,0,1,0,0.1832
749,34,2,0.0,1,0,174189.04,1,1,653,0,1,0,0,1,1,0,0.3289
753,51,4,79811.72,2,0,68260.27,1,1,956,0,0,0,0,1,1,1,0.5544
630,39,10,105473.74,1,0,58854.88,1,5,787,0,1,0,0,1,1,0,0.2782
693,43,1,121927.92,1,1,87994.95,1,4,572,1,0,0,1,0,0,1,0.9062
838,40,6,61671.19,1,0,150659.35,1,3,228,1,0,0,0,1,0,1,0.5023
756,39,5,149363.12,2,1,109098.39,0,2,927,0,0,0,1,0,0,0,0.2444
775,27,4,152309.37,1,1,104112.0,0,2,591,1,0,0,0,0,0,0,0.1995
635,33,5,0.0,2,1,122949.71,0,5,977,0,0,0,0,0,0,0,0.0686
705,36,1,111629.29,1,1,21807.16,0,5,812,0,1,0,0,1,1,0,0.1365
481,40,3,0.0,1,1,32319.93,0,2,415,1,0,0,0,0,1,1,0.5975
727,49,7,96296.78,1,1,190457.87,1,5,541,0,0,1,0,1,0,1,0.6758
595,20,4,95830.43,1,1,177738.98,0,5,250,1,0,0,0,0,1,0,0.1314
535,38,0,135919.33,1,1,80425.65,0,2,915,0,0,0,0,0,0,0,0.2262
578,59,10,185966.64,1,0,9445.42,1,2,422,1,0,0,0,0,1,1,0.5822
597,29,5,0.0,2,1,174825.57,0,2,347,1,0,0,0,0,0,0,0.0469
449,21,7,0.0,2,0,175743.92,0,3,786,1,0,0,0,0,0,0,0.0743
850,43,8,92244.83,2,1,54949.73,0,2,304,0,1,0,1,0,0,0,0.2915
494,35,9,112727.06,2,1,183752.91,0,2,697,0,0,0,0,0,0,0,0.2211
676,34,8,100359.54,1,0,46038.28,0,1,444,1,0,0,0,0,0,0,0.1762
818,43,10,105301.5,1,1,78941.59,0,4,412,0,0,0,1,0,1,1,0.7055
712,45,6,112994.65,1,0,198398.68,0,1,847,0,0,1,0,1,1,0,0.3587
672,40,4,89025.88,2,1,188892.19,0,1,955,1,0,0,1,0,1,0,0.2056
636,35,9,95478.17,1,0,169286.74,0,2,413,0,1,0,0,0,1,0,0.1533
698,37,8,0.0,2,0,145004.39,0,4,422,0,0,0,0,0,1,0,0.0361
597,43,7,119127.46,2,1,55809.92,0,5,981,0,0,1,1,0,0,0,0.4557
717,28,4,128206.79,1,1,54272.12,0,1,931,0,0,1,0,0,1,0,0.1805
614,49,1,0.0,2,1,192440.54,0,1,449,0,0,0,0,0,1,0,0.2105
708,23,4,71433.08,1,1,103697.57,0,2,455,0,0,1,1,0,0,0,0.2142
507,36,9,118214.32,3,1,119110.03,1,3,447,1,0,0,1,0,1,1,0.8512
581,27,5,102258.11,2,1,194681.6,0,2,564,0,1,0,0,0,0,0,0.1197
579,39,2,151963.26,2,1,158948.63,0,1,393,0,1,0,0,1,0,0,0.3237
504,46,2,163764.84,1,1,165122.55,1,2,461,1,0,0,0,1,0,1,0.6926
737,32,7,128551.36,2,0,189402.71,0,2,314,1,0,0,0,0,0,0,0.1327
540,31,10,118158.74,1,1,158027.57,0,4,645,0,0,1,0,1,0,0,0.3643
609,32,7,118520.41,1,0,3815.48,0,1,733,1,0,0,0,0,1,0,0.1584
778,24,4,0.0,2,1,162809.2,0,3,945,0,0,0,0,0,1,0,0.0198
621,40,10,163823.37,1,0,89519.47,0,3,264,0,0,0,0,0,1,0,0.2983
665,63,7,104469.58,1,1,25165.36,1,2,941,0,1,0,1,0,1,1,0.8359
608,47,6,0.0,1,1,126012.57,0,5,725,0,0,1,0,0,0,1,0.7374
680,36,7,0.0,2,1,20109.21,0,5,524,0,0,0,0,1,1,0,0.0407
663,46,2,141726.88,1,1,58257.23,0,1,320,1,0,0,1,0,0,1,0.7806
627,35,2,137852.96,1,1,172269.21,1,3,803,0,0,1,1,0,0,1,0.533
607,26,1,0.0,1,1,29818.2,0,2,543,1,0,0,0,0,1,0,0.2199
681,43,8,154100.3,1,0,114659.81,0,5,302,0,0,0,0,0,0,0,0.4855
766,45,6,0.0,2,0,147184.74,0,3,298,0,1,0,0,0,0,0,0.2724
694,30,2,0.0,3,0,15039.41,0,4,392,0,0,0,0,0,1,0,0.476
411,54,9,0.0,1,0,76621.49,0,1,739,0,1,0,0,0,0,1,0.6711
742,39,8,140004.96,1,1,92985.78,0,3,436,0,0,1,0,0,1,0,0.2699
673,43,8,127132.96,1,0,6009.27,1,2,831,0,0,1,0,1,1,0,0.3876
529,61,1,0.0,2,1,191370.97,0,5,589,0,0,1,0,0,1,0,0.2214
519,38,7,125328.56,1,1,188225.67,0,4,545,0,1,0,0,0,0,0,0.2604
573,35,9,0.0,2,1,11743.89,0,4,253,0,0,0,0,0,1,0,0.0664
453,28,3,139986.65,1,1,136846.75,0,2,816,1,0,0,1,0,0,0,0.3103
798,39,6,119787.76,1,1,164248.33,0,2,558,1,0,0,1,0,0,1,0.5771
693,34,10,107556.06,2,0,154631.35,0,5,711,0,0,0,0,1,0,0,0.2383
637,44,2,0.0,2,1,149665.65,0,2,348,1,0,0,0,0,0,0,0.1924
672,47,1,0.0,1,0,91574.92,0,3,710,0,0,1,0,0,1,1,0.7017
597,28,0,142705.95,1,1,127233.39,0,4,845,0,1,0,0,0,0,0,0.2152
543,42,7,0.0,1,1,56650.47,0,5,716,0,0,1,0,0,1,0,0.4884
695,56,4,0.0,2,1,84644.76,0,4,736,1,0,0,0,1,0,0,0.2366
584,35,6,161613.94,2,1,148238.16,0,3,416,1,0,0,0,0,1,0,0.1334
652,58,3,116353.2,2,0,193502.9,0,4,949,0,1,0,1,0,0,0,0.4996
601,38,4,60013.81,1,1,38020.05,0,3,895,0,0,1,0,0,1,0,0.4273
628,28,4,0.0,2,1,176750.81,0,3,997,0,0,0,0,1,1,0,0.0311
607,32,9,144272.07,2,1,176580.63,0,3,797,1,0,0,1,0,1,0,0.1381
646,46,8,0.0,2,1,133059.15,0,5,594,0,0,0,0,0,0,0,0.2138
572,30,6,117696.67,1,1,100843.82,0,4,748,0,0,0,0,0,1,0,0.1103
801,58,1,79954.61,2,1,30484.19,0,1,760,1,0,0,0,1,1,0,0.4351
597,26,8,149989.39,1,1,42330.58,0,2,489,0,0,0,0,0,0,0,0.1747
613,40,7,124339.9,1,0,193309.58,0,3,611,0,0,0,0,0,1,0,0.3765
529,29,4,135759.4,1,0,112813.79,1,1,674,1,0,0,1,0,1,0,0.475
794,37,9,0.0,2,1,68008.85,0,3,577,0,0,0,0,1,0,0,0.0643
557,34,3,83074.0,1,1,132673.22,0,2,496,1,0,0,0,0,1,0,0.1234
499,28,4,141792.61,1,1,22001.91,0,2,695,0,1,0,0,0,0,0,0.1357
544,26,6,0.0,1,1,100200.4,1,4,508,0,0,1,0,0,0,0,0.4338
739,30,6,0.0,1,0,122604.44,0,2,388,0,0,1,0,0,0,0,0.3745
458,43,1,106870.12,2,1,100564.37,0,3,322,0,0,0,1,0,0,0,0.4526
528,31,9,120962.59,1,1,5419.31,0,5,511,0,1,0,0,0,1,0,0.1107
773,51,4,0.0,2,0,123587.83,1,4,562,0,0,1,0,1,1,0,0.1532
646,30,5,0.0,2,1,13935.32,0,3,786,0,0,0,0,0,0,0,0.0384
564,31,0,110527.17,1,1,87060.77,0,2,752,1,0,0,0,0,1,0,0.1578
624,52,0,133723.43,1,0,4859.59,1,5,500,0,0,1,1,0,0,1,0.7472
682,52,5,112670.48,1,1,21085.17,1,5,336,0,1,0,0,0,0,1,0.7448
726,44,2,0.0,2,1,26733.86,0,3,655,0,0,1,0,0,0,0,0.1472
560,24,1,116084.32,1,1,89734.7,0,2,591,0,0,0,0,0,1,0,0.1187
382,36,0,0.0,1,1,179540.73,1,4,659,1,0,0,0,1,1,0,0.4777
457,38,6,0.0,2,1,173219.09,0,3,629,0,0,0,0,1,0,0,0.1035
673,37,10,0.0,2,1,37411.35,0,4,450,0,1,0,0,0,0,0,0.1483
584,40,4,82441.75,1,0,80852.11,0,3,482,1,0,0,0,0,0,0,0.4771
629,39,10,0.0,2,1,43174.49,1,3,733,0,0,0,0,0,0,0,0.169
584,37,10,134171.8,4,1,70927.11,1,2,395,0,0,0,1,0,0,1,0.8684
724,30,10,0.0,2,1,54265.55,0,1,315,0,0,0,0,0,1,0,0.0526
644,31,5,0.0,2,1,41872.17,0,4,782,1,0,0,0,0,1,0,0.0193
676,48,2,124442.38,1,1,15068.53,1,4,879,1,0,0,1,0,0,1,0.9347
499,31,4,0.0,1,1,25950.49,0,4,699,0,1,0,0,0,1,0,0.1985
598,60,4,0.0,1,1,197727.14,1,3,361,0,0,0,0,0,1,1,0.8324
655,37,4,108862.76,1,1,79555.08,1,1,601,1,0,0,1,0,0,1,0.6749
559,28,3,141099.43,1,1,15607.27,0,3,328,0,1,0,0,0,1,0,0.1627
543,67,0,128843.67,1,1,134612.48,0,3,809,0,0,1,0,0,0,0,0.4635
679,39,0,86843.61,1,0,159830.58,0,5,1000,0,1,0,0,0,1,0,0.1894
594,32,4,120074.97,2,1,162961.79,0,2,728,0,0,0,1,0,0,0,0.187
586,27,5,130231.8,2,1,192427.16,0,3,298,0,1,0,0,0,1,0,0.0791
776,31,5,0.0,2,1,92647.94,0,2,597,0,0,0,0,0,0,0,0.0524
699,39,2,109724.38,1,1,180022.39,0,2,412,1,0,0,0,0,1,0,0.2542
847,35,5,111743.43,1,1,183584.14,0,5,547,1,0,0,1,0,0,0,0.394
582,35,8,121309.17,2,1,28750.67,0,2,810,1,0,0,1,0,1,0,0.1181
648,38,10,82697.28,1,1,74846.67,0,3,966,0,1,0,0,0,1,0,0.1906
618,49,9,44301.43,3,1,89729.3,1,3,286,0,0,0,0,0,0,1,0.9633
543,31,4,138317.94,1,0,61843.73,0,4,759,0,1,0,0,0,0,0,0.1989
642,49,4,120688.61,1,1,24770.22,1,1,641,1,0,0,1,0,1,1,0.8523
462,27,4,176913.52,1,1,80587.27,0,2,513,0,0,1,0,0,1,0,0.2357
640,47,6,89047.14,1,1,116286.25,0,5,441,0,0,0,0,1,1,1,0.56
740,40,4,114318.78,2,1,129333.69,1,5,303,0,1,0,1,0,1,0,0.3717
773,50,4,0.0,2,1,129372.94,0,4,504,1,0,0,0,0,0,0,0.2117
583,32,7,94753.55,2,1,18149.03,0,5,356,0,0,1,1,0,0,0,0.1762
589,46,10,0.0,2,0,168369.37,0,3,821,0,0,0,0,1,0,0,0.3078
509,35,8,0.0,2,0,67431.28,0,3,825,1,0,0,0,0,1,0,0.0456
612,32,9,106520.73,2,1,177092.16,0,3,821,1,0,0,1,0,1,0,0.1315
505,37,0,134006.39,1,1,93736.69,0,4,274,0,1,0,0,1,1,0,0.2491
546,25,3,132837.7,1,1,131647.31,0,3,440,0,1,0,1,0,0,0,0.3344
681,41,0,120549.29,2,1,175722.31,0,5,257,0,0,1,0,0,0,0,0.3183
762,20,1,139432.55,1,1,85606.83,0,5,415,1,0,0,0,0,1,0,0.1205
786,29,7,80895.44,2,1,64945.57,0,1,841,0,0,0,0,1,1,0,0.0969
629,34,6,0.0,2,1,190347.72,0,3,741,0,0,0,0,1,1,0,0.0237
787,39,7,171646.76,1,0,100791.36,0,4,318,1,0,0,0,1,0,0,0.2475
713,42,0,109121.71,1,0,167873.49,0,5,872,1,0,0,0,1,1,0,0.3091
541,39,6,109844.81,1,1,25289.23,0,4,884,0,0,0,0,0,0,0,0.2529
451,31,7,140931.82,1,0,20388.77,0,5,458,0,1,0,0,0,0,0,0.1332
644,49,10,0.0,2,1,145089.64,0,4,511,0,0,1,0,1,1,0,0.1886
686,32,6,0.0,2,1,179093.26,0,2,510,0,0,0,0,0,1,0,0.032
847,41,3,101543.51,4,1,16025.17,1,4,924,0,1,0,1,0,0,1,0.7976
765,37,7,102708.77,1,1,9087.81,0,4,597,0,1,0,1,0,1,0,0.4328
678,37,8,149000.91,2,1,21472.42,0,5,257,0,0,0,1,0,0,0,0.2383
539,20,0,83459.86,1,1,146752.67,0,4,814,0,0,0,0,0,1,0,0.1732
800,40,3,75893.11,2,1,132562.23,0,5,513,0,1,0,0,0,0,0,0.3511
799,39,7,167395.6,2,0,139537.43,0,2,908,0,1,0,1,0,0,0,0.2178
629,61,6,0.0,2,1,133672.61,0,5,803,1,0,0,0,0,0,0,0.2471
734,52,6,71283.09,2,0,38984.37,0,1,618,0,0,1,1,0,0,0,0.3968
542,31,3,0.0,2,1,115217.59,0,1,945,0,0,0,0,0,0,0,0.0375
414,60,3,0.0,2,1,93844.82,0,5,315,0,0,0,0,1,1,0,0.2193
675,38,1,104016.88,1,0,22068.83,1,1,917,0,0,0,0,0,0,0,0.3232
683,38,5,127616.56,1,1,123846.07,0,4,806,0,1,0,0,0,0,0,0.2685
748,32,5,154737.88,2,1,172638.13,0,2,486,0,1,0,0,0,1,0,0.1069
596,29,2,0.0,2,1,1591.19,0,2,224,0,0,0,0,1,1,0,0.069
642,35,4,125476.31,1,1,91775.51,0,4,467,0,1,0,0,0,1,0,0.1184
499,21,3,176511.08,1,1,153920.22,0,5,753,0,0,0,0,0,0,0,0.3134
649,47,8,110783.28,1,1,71420.16,0,3,768,0,1,0,0,1,0,1,0.5984
739,42,2,141642.92,2,1,172149.76,0,2,271,0,0,0,0,0,1,0,0.2176
616,31,1,0.0,2,1,54706.75,0,3,852,0,0,0,0,0,1,0,0.0333
560,33,9,0.0,1,0,183358.21,0,1,531,0,0,0,0,1,0,0,0.3434
427,42,1,75681.52,1,1,57098.0,0,5,418,0,0,1,1,0,1,0,0.4489
435,54,3,0.0,1,1,156910.46,1,4,832,0,0,1,0,0,1,1,0.777
633,29,7,0.0,1,1,130224.73,0,4,660,0,0,0,0,0,1,0,0.2675
443,35,6,161111.45,1,0,13946.66,0,5,765,0,0,1,0,0,1,0,0.1698
727,62,5,0.0,2,0,38652.96,0,5,599,1,0,0,0,0,1,0,0.1387
674,45,6,72494.69,1,0,140041.78,0,3,839,0,0,0,0,0,0,1,0.6284
661,31,3,133964.3,1,1,166187.1,0,2,508,0,1,0,0,0,0,0,0.2367
619,34,1,0.0,1,1,139919.38,0,5,524,1,0,0,0,1,1,0,0.2649
562,27,3,0.0,2,1,28137.03,0,1,942,1,0,0,0,0,0,0,0.0386
633,61,3,157201.48,1,0,50368.63,0,1,343,0,1,0,0,0,1,0,0.453
551,48,5,95679.29,1,0,94978.1,0,1,815,0,0,0,0,1,0,1,0.5238
720,29,7,106230.92,1,1,69903.93,1,1,747,0,0,1,1,0,0,1,0.6023
688,32,5,0.0,2,0,177607.77,0,2,864,0,0,1,0,0,0,0,0.0514
635,36,9,81231.85,2,1,196731.08,0,3,839,1,0,0,1,0,0,0,0.1729
561,31,1,81480.27,2,1,65234.6,0,1,666,0,0,0,0,0,0,0,0.1032
850,33,8,73059.38,1,1,186281.0,0,5,430,0,1,0,0,0,1,0,0.1435
636,36,5,117559.05,2,1,111573.3,0,4,302,0,0,1,0,0,1,0,0.1511
461,74,1,186445.31,2,1,196767.83,0,3,885,1,0,0,1,0,0,0,0.2881
771,38,5,137657.71,2,1,72985.61,0,3,378,1,0,0,1,0,0,0,0.3192
713,36,8,133889.35,1,1,143265.65,0,1,357,0,0,1,0,0,1,0,0.1504
658,45,9,134562.8,1,1,159268.67,0,5,528,0,0,0,1,0,0,1,0.7667
586,56,9,100781.75,2,1,54448.41,0,3,877,0,1,0,1,0,0,1,0.5555
737,30,8,174356.13,1,0,31928.5,0,5,403,0,1,0,0,0,1,0,0.133
742,27,5,190125.43,2,0,21793.59,0,2,788,0,0,0,1,0,1,0,0.1324
824,26,7,146266.0,1,1,21903.62,1,2,867,1,0,0,0,0,1,0,0.3327
701,41,9,164046.1,1,1,49405.93,0,5,568,0,0,1,1,0,1,0,0.3797
623,43,4,123536.52,2,0,154908.52,0,5,408,1,0,0,0,1,0,0,0.4658
744,36,10,0.0,2,1,182867.84,0,5,632,0,0,1,0,0,1,0,0.0591
698,38,1,171848.38,1,0,16957.45,0,5,806,0,1,0,0,1,0,0,0.2414
616,40,9,0.0,2,0,93717.55,0,1,752,0,0,1,0,0,1,0,0.0939
662,39,5,139562.05,2,1,61636.22,0,4,871,0,1,0,0,0,0,0,0.2133
594,37,2,0.0,2,0,95864.5,0,4,303,0,0,0,0,0,1,0,0.0463
685,40,2,168001.34,2,1,167400.29,0,2,272,1,0,0,0,0,1,0,0.211
742,27,0,0.0,2,0,131534.96,0,1,905,1,0,0,0,0,1,0,0.0485
678,83,6,123356.63,1,0,92934.41,0,4,753,0,0,0,1,0,1,0,0.3399
651,47,2,0.0,2,1,119808.64,0,5,758,0,1,0,0,1,1,0,0.1705
585,50,2,125845.66,1,1,9439.31,1,1,767,0,1,0,1,0,1,1,0.8448
579,40,10,45408.85,2,1,18732.91,0,5,696,0,1,0,1,0,1,0,0.277
722,37,0,125977.81,1,0,160162.42,0,2,983,1,0,0,1,0,0,0,0.4157
613,51,7,147262.11,1,1,53630.9,1,1,669,0,0,1,1,0,0,1,0.8305
694,42,8,133767.19,1,1,36405.21,0,1,241,0,0,0,0,0,1,0,0.3497
550,49,0,108806.96,3,1,61446.92,1,5,431,0,0,1,1,0,1,1,0.8665
741,42,6,106036.52,1,1,194686.78,1,4,927,0,0,0,0,0,1,0,0.3109
668,69,9,0.0,1,0,134483.07,0,5,397,0,1,0,0,1,0,0,0.4169
529,27,1,0.0,2,1,37769.98,0,5,333,0,1,0,0,0,0,0,0.0874
636,31,6,0.0,2,1,2382.61,0,3,875,0,0,1,0,0,1,0,0.0316
563,61,1,82182.1,1,1,106826.92,1,1,401,1,0,0,0,1,1,1,0.5932
767,35,9,0.0,2,1,39511.61,0,1,981,0,0,0,0,0,0,0,0.0671
644,50,9,76817.0,4,1,196371.13,1,4,381,0,1,0,0,0,1,1,0.8333
780,71,9,142550.25,2,1,122506.78,0,1,408,0,1,0,1,0,1,0,0.3028
635,41,10,0.0,2,1,61994.2,0,5,883,0,1,0,0,1,0,0,0.1627
641,35,2,103711.56,1,0,192464.21,1,2,267,0,1,0,1,0,1,1,0.5528
593,40,2,0.0,1,1,5194.95,0,2,678,0,0,1,0,1,0,0,0.4567
540,35,7,128369.75,2,1,198256.15,0,2,653,0,1,0,1,0,0,0,0.2394
663,35,5,0.0,2,1,62634.94,0,5,252,0,0,1,0,1,1,0,0.0572
630,34,9,0.0,2,1,114006.35,0,5,348,0,0,0,0,0,1,0,0.0585
605,19,8,166133.28,1,1,107994.99,0,5,870,0,0,0,1,0,1,0,0.1628
710,62,9,148214.36,1,1,48571.14,1,4,485,0,0,0,1,0,0,1,0.8669
755,78,5,121206.96,1,1,76016.49,0,5,554,0,1,0,0,0,0,0,0.3471
641,25,10,0.0,2,1,180808.39,0,4,586,0,0,0,0,1,1,0,0.0487
737,50,4,127552.85,2,1,4225.11,0,2,555,0,0,0,1,0,1,0,0.4573
695,49,9,159458.53,1,1,135841.35,0,5,360,1,0,0,0,0,1,0,0.472
466,47,5,102085.72,1,1,183536.24,1,2,692,1,0,0,1,0,0,1,0.9065
558,58,2,142537.18,1,1,88791.83,0,3,487,0,0,0,1,0,1,1,0.7962
665,29,1,182781.74,2,1,63732.9,0,4,943,1,0,0,0,1,1,0,0.1414
737,45,10,0.0,2,1,1364.54,0,5,531,1,0,0,0,0,1,0,0.1998
654,29,7,0.0,2,1,149184.15,0,3,795,1,0,0,0,0,1,0,0.0123
619,28,3,0.0,2,1,53394.12,0,3,658,0,1,0,0,0,0,0,0.0657
845,43,3,152063.59,2,1,97910.06,0,1,443,0,0,0,1,0,0,0,0.3041
727,28,2,110997.76,1,1,101433.76,0,2,935,0,0,0,0,0,0,0,0.115
582,50,2,148942.0,1,1,116944.3,0,1,612,0,1,0,0,0,1,1,0.6095
716,41,9,0.0,1,1,113267.48,0,1,237,0,0,1,0,0,1,0,0.3835
660,36,0,84438.57,1,1,181449.51,0,4,699,0,0,0,0,1,0,0,0.3123
664,34,7,93920.47,1,0,179913.98,0,1,503,0,1,0,0,0,0,0,0.2347
801,43,4,158713.08,2,0,98586.14,0,2,224,0,0,1,0,0,1,0,0.3007
615,42,4,0.0,3,0,120321.09,0,5,757,0,1,0,0,1,1,1,0.5229
